site_id,lon,lat,site_name
7019,-93.4291676839193,30.7541676839193,weighted_sample
7020,-84.3041676839193,30.7541676839193,weighted_sample
7021,-115.554167683919,30.7375010172526,weighted_sample
7022,-107.645834350586,30.7291676839193,weighted_sample
7023,-100.287501017253,30.7291676839193,ameriflux
7024,-90.9875010172526,30.7291676839193,ameriflux
7025,-88.8291676839193,30.7291676839193,weighted_sample
7026,-87.5375010172526,30.7291676839193,weighted_sample
7027,-112.720834350586,30.7125010172526,weighted_sample
7028,-84.295834350586,30.7125010172526,weighted_sample
7029,-83.0708343505859,30.7125010172526,weighted_sample
7030,-82.1375010172526,30.7125010172526,weighted_sample
7031,-94.8208343505859,30.7041676839193,weighted_sample
7032,-87.4541676839193,30.7041676839193,weighted_sample
7033,-86.4791676839193,30.7041676839193,weighted_sample
7034,-100.270834350586,30.6875010172526,ameriflux
7035,-89.0958343505859,30.6875010172526,weighted_sample
7036,-87.8958343505859,30.6875010172526,weighted_sample
7037,-95.7625010172526,30.6791676839193,weighted_sample
7038,-94.0708343505859,30.6791676839193,weighted_sample
7039,-83.0708343505859,30.6791676839193,weighted_sample
7040,-97.1625010172526,30.6708343505859,weighted_sample
7041,-86.8208343505859,30.6708343505859,weighted_sample
7042,-93.2791676839193,30.6625010172526,weighted_sample
7043,-104.712501017253,30.6541676839193,weighted_sample
7044,-88.820834350586,30.6541676839193,weighted_sample
7045,-93.4125010172526,30.6458343505859,weighted_sample
7046,-94.7875010172526,30.6375010172526,weighted_sample
7047,-93.9791676839193,30.6375010172526,weighted_sample
7048,-98.8875010172526,30.6291676839193,weighted_sample
7049,-95.4875010172526,30.6291676839193,weighted_sample
7050,-94.5875010172526,30.6291676839193,weighted_sample
7051,-90.1041676839193,30.6291676839193,weighted_sample
7052,-82.9708343505859,30.6291676839193,weighted_sample
7053,-88.9541676839193,30.6208343505859,weighted_sample
7054,-88.8958343505859,30.6208343505859,weighted_sample
7055,-81.9791676839193,30.6125010172526,weighted_sample
7056,-96.9291676839193,30.6041676839193,ameriflux
7057,-90.4291676839193,30.6041676839193,weighted_sample
7058,-88.6875010172526,30.6041676839193,weighted_sample
7059,-89.4875010172526,30.5958343505859,weighted_sample
7060,-85.5625010172526,30.5958343505859,weighted_sample
7061,-82.9291676839193,30.5791676839193,weighted_sample
7062,-106.429167683919,30.5708343505859,weighted_sample
7063,-95.2041676839193,30.5708343505859,weighted_sample
7064,-89.2791676839193,30.5625010172526,weighted_sample
7065,-85.9625010172526,30.5625010172526,weighted_sample
7066,-83.2541676839193,30.5625010172526,weighted_sample
7067,-83.2541676839193,30.5458343505859,weighted_sample
7068,-107.195834350586,30.5375010172526,weighted_sample
7069,-89.0458343505859,30.5375010172526,weighted_sample
7070,-103.570834350586,30.5291676839193,weighted_sample
7071,-104.562501017253,30.5125010172526,weighted_sample
7072,-96.0958343505859,30.5125010172526,weighted_sample
7073,-85.4541676839193,30.5125010172526,weighted_sample
7074,-85.3125010172526,30.5041676839193,weighted_sample
7075,-85.2875010172526,30.5041676839193,weighted_sample
7076,-81.7291676839193,30.5041676839193,weighted_sample
7077,-94.2458343505859,30.4958343505859,weighted_sample
7078,-92.3208343505859,30.4958343505859,ameriflux
7079,-87.9041676839193,30.4958343505859,weighted_sample
7080,-86.7791676839193,30.4875010172526,weighted_sample
7081,-84.8708343505859,30.4875010172526,weighted_sample
7082,-115.170834350586,30.4791676839193,weighted_sample
7083,-95.2708343505859,30.4791676839193,weighted_sample
7084,-85.8458343505859,30.4791676839193,weighted_sample
7085,-88.6875010172526,30.4708343505859,weighted_sample
7086,-86.170834350586,30.4708343505859,weighted_sample
7087,-87.8375010172526,30.4625010172526,weighted_sample
7088,-82.7375010172526,30.4625010172526,weighted_sample
7089,-101.829167683919,30.4458343505859,weighted_sample
7090,-85.5625010172526,30.4458343505859,weighted_sample
7091,-84.7458343505859,30.4458343505859,weighted_sample
7092,-93.2875010172526,30.4375010172526,weighted_sample
7093,-82.0625010172526,30.4375010172526,weighted_sample
7094,-102.837501017253,30.4291676839193,weighted_sample
7095,-93.7625010172526,30.4208343505859,weighted_sample
7096,-85.3791676839193,30.4208343505859,weighted_sample
7097,-99.0791676839193,30.4125010172526,weighted_sample
7098,-95.2041676839193,30.4125010172526,weighted_sample
7099,-85.8708343505859,30.4125010172526,weighted_sample
7100,-86.9791676839193,30.4041676839193,weighted_sample
7101,-103.529167683919,30.3958343505859,ameriflux
7102,-95.0541676839193,30.3791676839193,weighted_sample
7103,-85.9125010172526,30.3791676839193,weighted_sample
7104,-115.145834350586,30.3625010172526,weighted_sample
7105,-104.837501017253,30.3625010172526,weighted_sample
7106,-96.7291676839193,30.3625010172526,weighted_sample
7107,-84.0708343505859,30.3625010172526,weighted_sample
7108,-83.6041676839193,30.3625010172526,weighted_sample
7109,-106.479167683919,30.3291676839193,weighted_sample
7110,-115.154167683919,30.3208343505859,weighted_sample
