"site","pft"
2818,"boreal.coniferous"
2819,"semiarid.grassland_HPDA"
2820,"boreal.coniferous"
2821,"temperate.deciduous.HPDA"
2822,"semiarid.grassland_HPDA"
2823,"semiarid.grassland_HPDA"
2824,"boreal.coniferous"
2825,"boreal.coniferous"
2826,"boreal.coniferous"
2827,"boreal.coniferous"
2828,"boreal.coniferous"
2829,"boreal.coniferous"
2830,"boreal.coniferous"
2831,"temperate.deciduous.HPDA"
2832,"semiarid.grassland_HPDA"
2833,"semiarid.grassland_HPDA"
2834,"boreal.coniferous"
2835,"temperate.deciduous.HPDA"
2836,"boreal.coniferous"
2837,"boreal.coniferous"
2838,"boreal.coniferous"
2839,"semiarid.grassland_HPDA"
2840,"boreal.coniferous"
2841,"semiarid.grassland_HPDA"
2842,"temperate.deciduous.HPDA"
2843,"temperate.deciduous.HPDA"
2844,"semiarid.grassland_HPDA"
2845,"semiarid.grassland_HPDA"
2846,"boreal.coniferous"
2847,"semiarid.grassland_HPDA"
2848,"temperate.deciduous.HPDA"
2849,"semiarid.grassland_HPDA"
2850,"boreal.coniferous"
2851,"temperate.deciduous.HPDA"
2852,"semiarid.grassland_HPDA"
2853,"boreal.coniferous"
2854,"boreal.coniferous"
2855,"semiarid.grassland_HPDA"
2856,"boreal.coniferous"
2857,"boreal.coniferous"
2858,"boreal.coniferous"
2859,"boreal.coniferous"
2860,"semiarid.grassland_HPDA"
2861,"boreal.coniferous"
2862,"boreal.coniferous"
2863,"boreal.coniferous"
2864,"semiarid.grassland_HPDA"
2865,"boreal.coniferous"
2866,"semiarid.grassland_HPDA"
2867,"boreal.coniferous"
2868,"semiarid.grassland_HPDA"
2869,"semiarid.grassland_HPDA"
2870,"semiarid.grassland_HPDA"
2871,"temperate.deciduous.HPDA"
2872,"semiarid.grassland_HPDA"
2873,"boreal.coniferous"
2874,"boreal.coniferous"
2875,"boreal.coniferous"
2876,"boreal.coniferous"
2877,"boreal.coniferous"
2878,"temperate.deciduous.HPDA"
2879,"boreal.coniferous"
2880,"semiarid.grassland_HPDA"
2881,"temperate.deciduous.HPDA"
2882,"boreal.coniferous"
2883,"boreal.coniferous"
2884,"boreal.coniferous"
2885,"semiarid.grassland_HPDA"
2886,"boreal.coniferous"
2887,"boreal.coniferous"
2888,"boreal.coniferous"
2889,"semiarid.grassland_HPDA"
2890,"semiarid.grassland_HPDA"
2891,"temperate.deciduous.HPDA"
2892,"boreal.coniferous"
2893,"semiarid.grassland_HPDA"
2894,"semiarid.grassland_HPDA"
2895,"boreal.coniferous"
2896,"semiarid.grassland_HPDA"
2897,"semiarid.grassland_HPDA"
2898,"boreal.coniferous"
2899,"boreal.coniferous"
2900,"semiarid.grassland_HPDA"
2901,"semiarid.grassland_HPDA"
2902,"semiarid.grassland_HPDA"
2903,"boreal.coniferous"
2904,"boreal.coniferous"
2905,"boreal.coniferous"
2906,"temperate.deciduous.HPDA"
2907,"semiarid.grassland_HPDA"
2908,"boreal.coniferous"
2909,"boreal.coniferous"
2910,"semiarid.grassland_HPDA"
2911,"boreal.coniferous"
2912,"boreal.coniferous"
2913,"boreal.coniferous"
2914,"boreal.coniferous"
2915,"semiarid.grassland_HPDA"
2916,"semiarid.grassland_HPDA"
2917,"boreal.coniferous"
2918,"semiarid.grassland_HPDA"
2919,"boreal.coniferous"
2920,"boreal.coniferous"
2921,"temperate.deciduous.HPDA"
2922,"boreal.coniferous"
2923,"semiarid.grassland_HPDA"
2924,"semiarid.grassland_HPDA"
2925,"boreal.coniferous"
2926,"semiarid.grassland_HPDA"
2927,"semiarid.grassland_HPDA"
2928,"boreal.coniferous"
2929,"semiarid.grassland_HPDA"
2930,"semiarid.grassland_HPDA"
2931,"temperate.deciduous.HPDA"
2932,"boreal.coniferous"
2933,"semiarid.grassland_HPDA"
2934,"boreal.coniferous"
2935,"semiarid.grassland_HPDA"
2936,"boreal.coniferous"
2937,"boreal.coniferous"
2938,"boreal.coniferous"
2939,"boreal.coniferous"
2940,"semiarid.grassland_HPDA"
2941,"semiarid.grassland_HPDA"
2942,"semiarid.grassland_HPDA"
2943,"semiarid.grassland_HPDA"
2944,"semiarid.grassland_HPDA"
2945,"semiarid.grassland_HPDA"
2946,"boreal.coniferous"
2947,"semiarid.grassland_HPDA"
2948,"boreal.coniferous"
2949,"temperate.deciduous.HPDA"
2950,"semiarid.grassland_HPDA"
2951,"semiarid.grassland_HPDA"
2952,"semiarid.grassland_HPDA"
2953,"boreal.coniferous"
2954,"boreal.coniferous"
2955,"semiarid.grassland_HPDA"
2956,"temperate.deciduous.HPDA"
2957,"semiarid.grassland_HPDA"
2958,"boreal.coniferous"
2959,"semiarid.grassland_HPDA"
2960,"semiarid.grassland_HPDA"
2961,"semiarid.grassland_HPDA"
2962,"semiarid.grassland_HPDA"
2963,"boreal.coniferous"
2964,"temperate.deciduous.HPDA"
2965,"temperate.deciduous.HPDA"
2966,"boreal.coniferous"
2967,"semiarid.grassland_HPDA"
2968,"boreal.coniferous"
2969,"semiarid.grassland_HPDA"
2970,"boreal.coniferous"
2971,"temperate.deciduous.HPDA"
2972,"temperate.deciduous.HPDA"
2973,"temperate.deciduous.HPDA"
2974,"semiarid.grassland_HPDA"
2975,"boreal.coniferous"
2976,"semiarid.grassland_HPDA"
2977,"semiarid.grassland_HPDA"
2978,"boreal.coniferous"
2979,"semiarid.grassland_HPDA"
2980,"semiarid.grassland_HPDA"
2981,"boreal.coniferous"
2982,"boreal.coniferous"
2983,"boreal.coniferous"
2984,"semiarid.grassland_HPDA"
2985,"boreal.coniferous"
2986,"semiarid.grassland_HPDA"
2987,"boreal.coniferous"
2988,"boreal.coniferous"
2989,"boreal.coniferous"
2990,"semiarid.grassland_HPDA"
2991,"semiarid.grassland_HPDA"
2992,"boreal.coniferous"
2993,"boreal.coniferous"
2994,"boreal.coniferous"
2995,"semiarid.grassland_HPDA"
2996,"boreal.coniferous"
2997,"semiarid.grassland_HPDA"
2998,"boreal.coniferous"
2999,"boreal.coniferous"
3000,"boreal.coniferous"
3001,"semiarid.grassland_HPDA"
3002,"boreal.coniferous"
3003,"boreal.coniferous"
3004,"semiarid.grassland_HPDA"
3005,"boreal.coniferous"
3006,"boreal.coniferous"
3007,"boreal.coniferous"
3008,"boreal.coniferous"
3009,"temperate.deciduous.HPDA"
3010,"boreal.coniferous"
3011,"boreal.coniferous"
3012,"boreal.coniferous"
3013,"semiarid.grassland_HPDA"
3014,"boreal.coniferous"
3015,"boreal.coniferous"
3016,"boreal.coniferous"
3017,"temperate.deciduous.HPDA"
3018,"boreal.coniferous"
3019,"boreal.coniferous"
3020,"boreal.coniferous"
3021,"boreal.coniferous"
3022,"boreal.coniferous"
3023,"semiarid.grassland_HPDA"
3024,"boreal.coniferous"
3025,"semiarid.grassland_HPDA"
3026,"boreal.coniferous"
3027,"boreal.coniferous"
3028,"boreal.coniferous"
3029,"semiarid.grassland_HPDA"
3030,"boreal.coniferous"
3031,"boreal.coniferous"
3032,"semiarid.grassland_HPDA"
3033,"semiarid.grassland_HPDA"
3034,"boreal.coniferous"
3035,"semiarid.grassland_HPDA"
3036,"boreal.coniferous"
3037,"temperate.deciduous.HPDA"
3038,"boreal.coniferous"
3039,"semiarid.grassland_HPDA"
3040,"semiarid.grassland_HPDA"
3041,"semiarid.grassland_HPDA"
3042,"semiarid.grassland_HPDA"
3043,"temperate.deciduous.HPDA"
3044,"temperate.deciduous.HPDA"
3045,"semiarid.grassland_HPDA"
3046,"boreal.coniferous"
3047,"semiarid.grassland_HPDA"
3048,"semiarid.grassland_HPDA"
3049,"boreal.coniferous"
3050,"temperate.deciduous.HPDA"
3051,"temperate.deciduous.HPDA"
3052,"boreal.coniferous"
3053,"boreal.coniferous"
3054,"semiarid.grassland_HPDA"
3055,"boreal.coniferous"
3056,"boreal.coniferous"
3057,"semiarid.grassland_HPDA"
3058,"temperate.deciduous.HPDA"
3059,"boreal.coniferous"
3060,"boreal.coniferous"
3061,"semiarid.grassland_HPDA"
3062,"temperate.deciduous.HPDA"
3063,"semiarid.grassland_HPDA"
3064,"semiarid.grassland_HPDA"
3065,"semiarid.grassland_HPDA"
3066,"boreal.coniferous"
3067,"boreal.coniferous"
3068,"boreal.coniferous"
3069,"boreal.coniferous"
3070,"semiarid.grassland_HPDA"
3071,"semiarid.grassland_HPDA"
3072,"boreal.coniferous"
3073,"boreal.coniferous"
3074,"boreal.coniferous"
3075,"semiarid.grassland_HPDA"
3076,"boreal.coniferous"
3077,"boreal.coniferous"
3078,"boreal.coniferous"
3079,"boreal.coniferous"
3080,"semiarid.grassland_HPDA"
3081,"boreal.coniferous"
3082,"boreal.coniferous"
3083,"semiarid.grassland_HPDA"
3084,"semiarid.grassland_HPDA"
3085,"semiarid.grassland_HPDA"
3086,"boreal.coniferous"
3087,"boreal.coniferous"
3088,"boreal.coniferous"
3089,"boreal.coniferous"
3090,"temperate.deciduous.HPDA"
3091,"boreal.coniferous"
3092,"boreal.coniferous"
3093,"semiarid.grassland_HPDA"
3094,"semiarid.grassland_HPDA"
3095,"temperate.deciduous.HPDA"
3096,"boreal.coniferous"
3097,"boreal.coniferous"
3098,"temperate.deciduous.HPDA"
3099,"semiarid.grassland_HPDA"
3100,"temperate.deciduous.HPDA"
3101,"boreal.coniferous"
3102,"boreal.coniferous"
3103,"boreal.coniferous"
3104,"semiarid.grassland_HPDA"
3105,"boreal.coniferous"
3106,"boreal.coniferous"
3107,"semiarid.grassland_HPDA"
3108,"boreal.coniferous"
3109,"boreal.coniferous"
3110,"boreal.coniferous"
3111,"boreal.coniferous"
3112,"boreal.coniferous"
3113,"boreal.coniferous"
3114,"boreal.coniferous"
3115,"semiarid.grassland_HPDA"
3116,"boreal.coniferous"
3117,"boreal.coniferous"
3118,"boreal.coniferous"
3119,"boreal.coniferous"
3120,"semiarid.grassland_HPDA"
3121,"boreal.coniferous"
3122,"boreal.coniferous"
3123,"boreal.coniferous"
3124,"boreal.coniferous"
3125,"semiarid.grassland_HPDA"
3126,"semiarid.grassland_HPDA"
3127,"semiarid.grassland_HPDA"
3128,"boreal.coniferous"
3129,"boreal.coniferous"
3130,"semiarid.grassland_HPDA"
3131,"semiarid.grassland_HPDA"
3132,"temperate.deciduous.HPDA"
3133,"boreal.coniferous"
3134,"boreal.coniferous"
3135,"boreal.coniferous"
3136,"semiarid.grassland_HPDA"
3137,"boreal.coniferous"
3138,"semiarid.grassland_HPDA"
3139,"boreal.coniferous"
3140,"boreal.coniferous"
3141,"boreal.coniferous"
3142,"boreal.coniferous"
3143,"boreal.coniferous"
3144,"temperate.deciduous.HPDA"
3145,"boreal.coniferous"
3146,"boreal.coniferous"
3147,"semiarid.grassland_HPDA"
3148,"boreal.coniferous"
3149,"boreal.coniferous"
3150,"boreal.coniferous"
3151,"semiarid.grassland_HPDA"
3152,"semiarid.grassland_HPDA"
3153,"semiarid.grassland_HPDA"
3154,"semiarid.grassland_HPDA"
3155,"boreal.coniferous"
3156,"boreal.coniferous"
3157,"semiarid.grassland_HPDA"
3158,"boreal.coniferous"
3159,"semiarid.grassland_HPDA"
3160,"semiarid.grassland_HPDA"
3161,"semiarid.grassland_HPDA"
3162,"boreal.coniferous"
3163,"boreal.coniferous"
3164,"semiarid.grassland_HPDA"
3165,"boreal.coniferous"
3166,"boreal.coniferous"
3167,"temperate.deciduous.HPDA"
3168,"boreal.coniferous"
3169,"boreal.coniferous"
3170,"temperate.deciduous.HPDA"
3171,"semiarid.grassland_HPDA"
3172,"boreal.coniferous"
3173,"boreal.coniferous"
3174,"boreal.coniferous"
3175,"temperate.deciduous.HPDA"
3176,"boreal.coniferous"
3177,"semiarid.grassland_HPDA"
3178,"semiarid.grassland_HPDA"
3179,"semiarid.grassland_HPDA"
3180,"boreal.coniferous"
3181,"boreal.coniferous"
3182,"boreal.coniferous"
3183,"boreal.coniferous"
3184,"boreal.coniferous"
3185,"boreal.coniferous"
3186,"temperate.deciduous.HPDA"
3187,"boreal.coniferous"
3188,"temperate.deciduous.HPDA"
3189,"boreal.coniferous"
3190,"boreal.coniferous"
3191,"semiarid.grassland_HPDA"
3192,"semiarid.grassland_HPDA"
3193,"boreal.coniferous"
3194,"boreal.coniferous"
3195,"boreal.coniferous"
3196,"boreal.coniferous"
3197,"boreal.coniferous"
3198,"boreal.coniferous"
3199,"boreal.coniferous"
3200,"boreal.coniferous"
3201,"boreal.coniferous"
3202,"boreal.coniferous"
3203,"semiarid.grassland_HPDA"
3204,"boreal.coniferous"
3205,"temperate.deciduous.HPDA"
3206,"boreal.coniferous"
3207,"boreal.coniferous"
3208,"boreal.coniferous"
3209,"boreal.coniferous"
3210,"temperate.deciduous.HPDA"
3211,"semiarid.grassland_HPDA"
3212,"temperate.deciduous.HPDA"
3213,"boreal.coniferous"
3214,"semiarid.grassland_HPDA"
3215,"boreal.coniferous"
3216,"semiarid.grassland_HPDA"
3217,"boreal.coniferous"
3218,"boreal.coniferous"
3219,"semiarid.grassland_HPDA"
3220,"semiarid.grassland_HPDA"
3221,"semiarid.grassland_HPDA"
3222,"boreal.coniferous"
3223,"boreal.coniferous"
3224,"boreal.coniferous"
3225,"boreal.coniferous"
3226,"boreal.coniferous"
3227,"boreal.coniferous"
3228,"boreal.coniferous"
3229,"boreal.coniferous"
3230,"semiarid.grassland_HPDA"
3231,"semiarid.grassland_HPDA"
3232,"semiarid.grassland_HPDA"
3233,"boreal.coniferous"
3234,"boreal.coniferous"
3235,"boreal.coniferous"
3236,"boreal.coniferous"
3237,"boreal.coniferous"
3238,"semiarid.grassland_HPDA"
3239,"boreal.coniferous"
3240,"temperate.deciduous.HPDA"
3241,"boreal.coniferous"
3242,"boreal.coniferous"
3243,"temperate.deciduous.HPDA"
3244,"boreal.coniferous"
3245,"boreal.coniferous"
3246,"boreal.coniferous"
3247,"semiarid.grassland_HPDA"
3248,"temperate.deciduous.HPDA"
3249,"boreal.coniferous"
3250,"boreal.coniferous"
3251,"semiarid.grassland_HPDA"
3252,"temperate.deciduous.HPDA"
3253,"temperate.deciduous.HPDA"
3254,"semiarid.grassland_HPDA"
3255,"boreal.coniferous"
3256,"temperate.deciduous.HPDA"
3257,"semiarid.grassland_HPDA"
3258,"semiarid.grassland_HPDA"
3259,"boreal.coniferous"
3260,"semiarid.grassland_HPDA"
3261,"boreal.coniferous"
3262,"boreal.coniferous"
3263,"temperate.deciduous.HPDA"
3264,"boreal.coniferous"
3265,"boreal.coniferous"
3266,"boreal.coniferous"
3267,"temperate.deciduous.HPDA"
3268,"boreal.coniferous"
3269,"boreal.coniferous"
3270,"temperate.deciduous.HPDA"
3271,"semiarid.grassland_HPDA"
3272,"boreal.coniferous"
3273,"boreal.coniferous"
3274,"boreal.coniferous"
3275,"boreal.coniferous"
3276,"boreal.coniferous"
3277,"boreal.coniferous"
3278,"boreal.coniferous"
3279,"boreal.coniferous"
3280,"boreal.coniferous"
3281,"temperate.deciduous.HPDA"
3282,"temperate.deciduous.HPDA"
3283,"temperate.deciduous.HPDA"
3284,"temperate.deciduous.HPDA"
3285,"boreal.coniferous"
3286,"boreal.coniferous"
3287,"temperate.deciduous.HPDA"
3288,"boreal.coniferous"
3289,"boreal.coniferous"
3290,"temperate.deciduous.HPDA"
3291,"boreal.coniferous"
3292,"boreal.coniferous"
3293,"boreal.coniferous"
3294,"boreal.coniferous"
3295,"boreal.coniferous"
3296,"semiarid.grassland_HPDA"
3297,"boreal.coniferous"
3298,"boreal.coniferous"
3299,"boreal.coniferous"
3300,"boreal.coniferous"
3301,"temperate.deciduous.HPDA"
3302,"temperate.deciduous.HPDA"
3303,"boreal.coniferous"
3304,"semiarid.grassland_HPDA"
3305,"semiarid.grassland_HPDA"
3306,"boreal.coniferous"
3307,"boreal.coniferous"
3308,"boreal.coniferous"
3309,"boreal.coniferous"
3310,"boreal.coniferous"
3311,"boreal.coniferous"
3312,"boreal.coniferous"
3313,"boreal.coniferous"
3314,"semiarid.grassland_HPDA"
3315,"boreal.coniferous"
3316,"boreal.coniferous"
3317,"semiarid.grassland_HPDA"
3318,"boreal.coniferous"
3319,"temperate.deciduous.HPDA"
3320,"temperate.deciduous.HPDA"
3321,"boreal.coniferous"
3322,"boreal.coniferous"
3323,"temperate.deciduous.HPDA"
3324,"temperate.deciduous.HPDA"
3325,"semiarid.grassland_HPDA"
3326,"boreal.coniferous"
3327,"boreal.coniferous"
3328,"temperate.deciduous.HPDA"
3329,"temperate.deciduous.HPDA"
3330,"boreal.coniferous"
3331,"boreal.coniferous"
3332,"temperate.deciduous.HPDA"
3333,"temperate.deciduous.HPDA"
3334,"temperate.deciduous.HPDA"
3335,"temperate.deciduous.HPDA"
3336,"temperate.deciduous.HPDA"
3337,"temperate.deciduous.HPDA"
3338,"boreal.coniferous"
3339,"temperate.deciduous.HPDA"
3340,"semiarid.grassland_HPDA"
3341,"boreal.coniferous"
3342,"boreal.coniferous"
3343,"boreal.coniferous"
3344,"semiarid.grassland_HPDA"
3345,"temperate.deciduous.HPDA"
3346,"semiarid.grassland_HPDA"
3347,"boreal.coniferous"
3348,"boreal.coniferous"
3349,"temperate.deciduous.HPDA"
3350,"semiarid.grassland_HPDA"
3351,"boreal.coniferous"
3352,"boreal.coniferous"
3353,"boreal.coniferous"
3354,"boreal.coniferous"
3355,"semiarid.grassland_HPDA"
3356,"temperate.deciduous.HPDA"
3357,"boreal.coniferous"
3358,"boreal.coniferous"
3359,"boreal.coniferous"
3360,"boreal.coniferous"
3361,"semiarid.grassland_HPDA"
3362,"temperate.deciduous.HPDA"
3363,"boreal.coniferous"
3364,"boreal.coniferous"
3365,"temperate.deciduous.HPDA"
3366,"semiarid.grassland_HPDA"
3367,"boreal.coniferous"
3368,"boreal.coniferous"
3369,"temperate.deciduous.HPDA"
3370,"temperate.deciduous.HPDA"
3371,"boreal.coniferous"
3372,"boreal.coniferous"
3373,"boreal.coniferous"
3374,"boreal.coniferous"
3375,"semiarid.grassland_HPDA"
3376,"semiarid.grassland_HPDA"
3377,"semiarid.grassland_HPDA"
3378,"semiarid.grassland_HPDA"
3379,"semiarid.grassland_HPDA"
3380,"boreal.coniferous"
3381,"boreal.coniferous"
3382,"boreal.coniferous"
3383,"semiarid.grassland_HPDA"
3384,"boreal.coniferous"
3385,"temperate.deciduous.HPDA"
3386,"boreal.coniferous"
3387,"semiarid.grassland_HPDA"
3388,"boreal.coniferous"
3389,"boreal.coniferous"
3390,"boreal.coniferous"
3391,"boreal.coniferous"
3392,"boreal.coniferous"
3393,"temperate.deciduous.HPDA"
3394,"boreal.coniferous"
3395,"temperate.deciduous.HPDA"
3396,"boreal.coniferous"
3397,"temperate.deciduous.HPDA"
3398,"semiarid.grassland_HPDA"
3399,"temperate.deciduous.HPDA"
3400,"boreal.coniferous"
3401,"boreal.coniferous"
3402,"boreal.coniferous"
3403,"boreal.coniferous"
3404,"boreal.coniferous"
3405,"temperate.deciduous.HPDA"
3406,"boreal.coniferous"
3407,"temperate.deciduous.HPDA"
3408,"temperate.deciduous.HPDA"
3409,"semiarid.grassland_HPDA"
3410,"boreal.coniferous"
3411,"boreal.coniferous"
3412,"boreal.coniferous"
3413,"boreal.coniferous"
3414,"boreal.coniferous"
3415,"semiarid.grassland_HPDA"
3416,"temperate.deciduous.HPDA"
3417,"semiarid.grassland_HPDA"
3418,"temperate.deciduous.HPDA"
3419,"temperate.deciduous.HPDA"
3420,"boreal.coniferous"
3421,"boreal.coniferous"
3422,"semiarid.grassland_HPDA"
3423,"semiarid.grassland_HPDA"
3424,"temperate.deciduous.HPDA"
3425,"boreal.coniferous"
3426,"temperate.deciduous.HPDA"
3427,"semiarid.grassland_HPDA"
3428,"temperate.deciduous.HPDA"
3429,"temperate.deciduous.HPDA"
3430,"temperate.deciduous.HPDA"
3431,"boreal.coniferous"
3432,"semiarid.grassland_HPDA"
3433,"boreal.coniferous"
3434,"boreal.coniferous"
3435,"semiarid.grassland_HPDA"
3436,"boreal.coniferous"
3437,"temperate.deciduous.HPDA"
3438,"semiarid.grassland_HPDA"
3439,"temperate.deciduous.HPDA"
3440,"boreal.coniferous"
3441,"boreal.coniferous"
3442,"temperate.deciduous.HPDA"
3443,"semiarid.grassland_HPDA"
3444,"semiarid.grassland_HPDA"
3445,"temperate.deciduous.HPDA"
3446,"boreal.coniferous"
3447,"boreal.coniferous"
3448,"semiarid.grassland_HPDA"
3449,"semiarid.grassland_HPDA"
3450,"boreal.coniferous"
3451,"temperate.deciduous.HPDA"
3452,"boreal.coniferous"
3453,"boreal.coniferous"
3454,"boreal.coniferous"
3455,"boreal.coniferous"
3456,"temperate.deciduous.HPDA"
3457,"temperate.deciduous.HPDA"
3458,"temperate.deciduous.HPDA"
3459,"boreal.coniferous"
3460,"boreal.coniferous"
3461,"semiarid.grassland_HPDA"
3462,"boreal.coniferous"
3463,"temperate.deciduous.HPDA"
3464,"temperate.deciduous.HPDA"
3465,"boreal.coniferous"
3466,"temperate.deciduous.HPDA"
3467,"temperate.deciduous.HPDA"
3468,"boreal.coniferous"
3469,"boreal.coniferous"
3470,"boreal.coniferous"
3471,"temperate.deciduous.HPDA"
3472,"boreal.coniferous"
3473,"semiarid.grassland_HPDA"
3474,"temperate.deciduous.HPDA"
3475,"boreal.coniferous"
3476,"semiarid.grassland_HPDA"
3477,"boreal.coniferous"
3478,"boreal.coniferous"
3479,"boreal.coniferous"
3480,"boreal.coniferous"
3481,"semiarid.grassland_HPDA"
3482,"boreal.coniferous"
3483,"boreal.coniferous"
3484,"boreal.coniferous"
3485,"temperate.deciduous.HPDA"
3486,"boreal.coniferous"
3487,"temperate.deciduous.HPDA"
3488,"boreal.coniferous"
3489,"temperate.deciduous.HPDA"
3490,"boreal.coniferous"
3491,"semiarid.grassland_HPDA"
3492,"semiarid.grassland_HPDA"
3493,"temperate.deciduous.HPDA"
3494,"boreal.coniferous"
3495,"boreal.coniferous"
3496,"temperate.deciduous.HPDA"
3497,"temperate.deciduous.HPDA"
3498,"semiarid.grassland_HPDA"
3499,"temperate.deciduous.HPDA"
3500,"temperate.deciduous.HPDA"
3501,"temperate.deciduous.HPDA"
3502,"temperate.deciduous.HPDA"
3503,"boreal.coniferous"
3504,"boreal.coniferous"
3505,"semiarid.grassland_HPDA"
3506,"boreal.coniferous"
3507,"boreal.coniferous"
3508,"boreal.coniferous"
3509,"boreal.coniferous"
3510,"boreal.coniferous"
3511,"boreal.coniferous"
3512,"temperate.deciduous.HPDA"
3513,"semiarid.grassland_HPDA"
3514,"boreal.coniferous"
3515,"boreal.coniferous"
3516,"temperate.deciduous.HPDA"
3517,"temperate.deciduous.HPDA"
3518,"temperate.deciduous.HPDA"
3519,"boreal.coniferous"
3520,"boreal.coniferous"
3521,"semiarid.grassland_HPDA"
3522,"boreal.coniferous"
3523,"boreal.coniferous"
3524,"temperate.deciduous.HPDA"
3525,"temperate.deciduous.HPDA"
3526,"boreal.coniferous"
3527,"boreal.coniferous"
3528,"temperate.deciduous.HPDA"
3529,"semiarid.grassland_HPDA"
3530,"boreal.coniferous"
3531,"boreal.coniferous"
3532,"temperate.deciduous.HPDA"
3533,"boreal.coniferous"
3534,"boreal.coniferous"
3535,"semiarid.grassland_HPDA"
3536,"temperate.deciduous.HPDA"
3537,"temperate.deciduous.HPDA"
3538,"temperate.deciduous.HPDA"
3539,"temperate.deciduous.HPDA"
3540,"boreal.coniferous"
3541,"boreal.coniferous"
3542,"boreal.coniferous"
3543,"boreal.coniferous"
3544,"semiarid.grassland_HPDA"
3545,"boreal.coniferous"
3546,"semiarid.grassland_HPDA"
3547,"boreal.coniferous"
3548,"boreal.coniferous"
3549,"boreal.coniferous"
3550,"temperate.deciduous.HPDA"
3551,"boreal.coniferous"
3552,"boreal.coniferous"
3553,"boreal.coniferous"
3554,"semiarid.grassland_HPDA"
3555,"boreal.coniferous"
3556,"semiarid.grassland_HPDA"
3557,"boreal.coniferous"
3558,"boreal.coniferous"
3559,"temperate.deciduous.HPDA"
3560,"boreal.coniferous"
3561,"boreal.coniferous"
3562,"boreal.coniferous"
3563,"boreal.coniferous"
3564,"semiarid.grassland_HPDA"
3565,"temperate.deciduous.HPDA"
3566,"semiarid.grassland_HPDA"
3567,"semiarid.grassland_HPDA"
3568,"temperate.deciduous.HPDA"
3569,"boreal.coniferous"
3570,"temperate.deciduous.HPDA"
3571,"boreal.coniferous"
3572,"semiarid.grassland_HPDA"
3573,"boreal.coniferous"
3574,"temperate.deciduous.HPDA"
3575,"semiarid.grassland_HPDA"
