index,final_pft_direct,final_source_type,source_file,pam_used_for_clustering,pam_k,pam_cluster,subpft_name,dbf_original_pam_cluster,cropland_final_group,final_pft,final_pft_assignment_method,final_pft_source_final,nearest_ecological_distance,second_nearest_final_pft,second_nearest_ecological_distance,distance_margin,n_vars_used_in_distance
5980,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
5981,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
5982,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
5983,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
5984,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
5985,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
5986,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
5987,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
5988,Deciduous_Broadleaf_Forest__P4_P5,pam_gower_site_table,Deciduous_Broadleaf_Forest_k5_site_subpft_table.csv,TRUE,5,P4,Deciduous_Broadleaf_Forest__P4,P4,,Deciduous_Broadleaf_Forest__P4_P5,direct_or_standalone_assignment,pam_gower_site_table,,,,,
5989,CroplandPool__Broad_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Broad Croplands,CroplandPool__Broad_Croplands,,Broad Croplands,CroplandPool__Broad_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
5990,Deciduous_Broadleaf_Forest__P4_P5,pam_gower_site_table,Deciduous_Broadleaf_Forest_k5_site_subpft_table.csv,TRUE,5,P5,Deciduous_Broadleaf_Forest__P5,P5,,Deciduous_Broadleaf_Forest__P4_P5,direct_or_standalone_assignment,pam_gower_site_table,,,,,
5991,Deciduous_Broadleaf_Forest__P4_P5,pam_gower_site_table,Deciduous_Broadleaf_Forest_k5_site_subpft_table.csv,TRUE,5,P5,Deciduous_Broadleaf_Forest__P5,P5,,Deciduous_Broadleaf_Forest__P4_P5,direct_or_standalone_assignment,pam_gower_site_table,,,,,
5992,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
5993,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
5994,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
5995,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
5996,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
5997,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
5998,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
5999,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6000,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6001,Open_Vegetation_Complex_P1,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P1,Open_Vegetation_Complex_P1,,,Open_Vegetation_Complex_P1,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6002,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6003,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6004,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6005,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6006,Deciduous_Broadleaf_Forest__P4_P5,pam_gower_site_table,Deciduous_Broadleaf_Forest_k5_site_subpft_table.csv,TRUE,5,P4,Deciduous_Broadleaf_Forest__P4,P4,,Deciduous_Broadleaf_Forest__P4_P5,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6007,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6008,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6009,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6010,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6011,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6012,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6013,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6014,Deciduous_Broadleaf_Forest__P4_P5,pam_gower_site_table,Deciduous_Broadleaf_Forest_k5_site_subpft_table.csv,TRUE,5,P4,Deciduous_Broadleaf_Forest__P4,P4,,Deciduous_Broadleaf_Forest__P4_P5,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6015,Deciduous_Broadleaf_Forest__P4_P5,pam_gower_site_table,Deciduous_Broadleaf_Forest_k5_site_subpft_table.csv,TRUE,5,P4,Deciduous_Broadleaf_Forest__P4,P4,,Deciduous_Broadleaf_Forest__P4_P5,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6016,Mixed_Forest__P2,pam_gower_site_table,Mixed_Forest_k2_site_subpft_table.csv,TRUE,2,P2,Mixed_Forest__P2,,,Mixed_Forest__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6017,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6018,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6019,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6020,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6021,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6022,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6023,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6024,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6025,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6026,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6027,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6028,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6029,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6030,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6031,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6032,Deciduous_Broadleaf_Forest__P4_P5,pam_gower_site_table,Deciduous_Broadleaf_Forest_k5_site_subpft_table.csv,TRUE,5,P5,Deciduous_Broadleaf_Forest__P5,P5,,Deciduous_Broadleaf_Forest__P4_P5,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6033,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6034,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6035,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6036,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6037,Deciduous_Broadleaf_Forest__P4_P5,pam_gower_site_table,Deciduous_Broadleaf_Forest_k5_site_subpft_table.csv,TRUE,5,P4,Deciduous_Broadleaf_Forest__P4,P4,,Deciduous_Broadleaf_Forest__P4_P5,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6038,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6039,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6040,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6041,CroplandPool__Broad_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Broad Croplands,CroplandPool__Broad_Croplands,,Broad Croplands,CroplandPool__Broad_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6042,CroplandPool__Broad_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Broad Croplands,CroplandPool__Broad_Croplands,,Broad Croplands,CroplandPool__Broad_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6043,Deciduous_Broadleaf_Forest__P4_P5,pam_gower_site_table,Deciduous_Broadleaf_Forest_k5_site_subpft_table.csv,TRUE,5,P4,Deciduous_Broadleaf_Forest__P4,P4,,Deciduous_Broadleaf_Forest__P4_P5,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6044,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6045,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6046,CroplandPool__Broad_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Broad Croplands,CroplandPool__Broad_Croplands,,Broad Croplands,CroplandPool__Broad_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6047,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6048,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6049,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6050,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6051,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6052,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6053,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6054,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6055,CroplandPool__Broad_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Broad Croplands,CroplandPool__Broad_Croplands,,Broad Croplands,CroplandPool__Broad_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6056,CroplandPool__Broad_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Broad Croplands,CroplandPool__Broad_Croplands,,Broad Croplands,CroplandPool__Broad_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6057,CroplandPool__Broad_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Broad Croplands,CroplandPool__Broad_Croplands,,Broad Croplands,CroplandPool__Broad_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6058,CroplandPool__Cereal_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Cereal Croplands,CroplandPool__Cereal_Croplands,,Cereal Croplands,CroplandPool__Cereal_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6059,Open_Vegetation_Complex_P2,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P2,Open_Vegetation_Complex_P2,,,Open_Vegetation_Complex_P2,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6060,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6061,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6062,Open_Vegetation_Complex_P4,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P4,Open_Vegetation_Complex_P4,,,Open_Vegetation_Complex_P4,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6063,Open_Vegetation_Complex_P3,open_vegetation_complex,open_complex_k4_site_new_subpft.csv,TRUE,4,P3,Open_Vegetation_Complex_P3,,,Open_Vegetation_Complex_P3,direct_or_standalone_assignment,open_vegetation_complex,,,,,
6064,Open_Shrublands__P2,pam_gower_site_table,Open_Shrublands_k2_site_subpft_table.csv,TRUE,2,P2,Open_Shrublands__P2,,,Open_Shrublands__P2,direct_or_standalone_assignment,pam_gower_site_table,,,,,
6065,CroplandPool__Broad_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Broad Croplands,CroplandPool__Broad_Croplands,,Broad Croplands,CroplandPool__Broad_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
6066,CroplandPool__Broad_Croplands,cropland_lc2_cereal_broad,cropland_pool_final_cereal_broad_assignment.csv,TRUE,,Broad Croplands,CroplandPool__Broad_Croplands,,Broad Croplands,CroplandPool__Broad_Croplands,direct_or_standalone_assignment,cropland_lc2_cereal_broad,,,,,
